Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
55015029,"So Long, and Thanks for All the Fish (The Hitchhiker's Guide to the Galaxy #4)",Douglas Adams,"Adams, Douglas",,"=""1529034558""","=""9781529034554""",4,4.09,Pan,Paperback,208,2020,1984,2022/10/21,2022/10/20,,,read,,,,1,0
55014944,"Life, the Universe and Everything (The Hitchhiker's Guide to the Galaxy #3)",Douglas Adams,"Adams, Douglas",,"=""152903454X""","=""9781529034547""",2,4.18,Pan,Paperback,240,2020,1982,,2022/10/20,,,read,,,,1,0
53654198,"The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",4,4.21,Pan Books,Kindle Edition,255,2020,1980,,2022/10/14,,,read,,,,1,0
56478813,Çingene Kızı,Miguel de Cervantes Saavedra,"Saavedra, Miguel de Cervantes",Adnan Özer,"=""6057643267""","=""9786057643261""",2,3.23,Notos Kitap,Paperback,159,2020,1613,2022/10/06,2022/10/05,,,read,,,,1,0
42434407,Kadınlar Ülkesi,Charlotte Perkins Gilman,"Gilman, Charlotte Perkins",Sevda Deniz Karali,"=""6053758728""","=""9786053758723""",3,3.48,İthaki Yayınları,Paperback,216,2018,1915,2022/10/05,2022/09/30,,,read,,,,1,0
39331798,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",Dost Körpe,"=""6053757810""","=""9786053757818""",4,3.97,İthaki Yayınları,Paperback,208,2018,1953,2022/09/29,2022/09/25,,,read,,,,1,0
57215650,"Volvo Kamyonlar (Doppler, #2)",Erlend Loe,"Loe, Erlend",Dilek Başak,"=""9750849221""","=""9789750849220""",3,3.57,Yapı Kredi Yayınları,Paperback,160,2021,2005,2022/09/25,2022/09/18,,,read,,,,1,0
34876422,Denizi Yitiren Denizci,Yukio Mishima,"Mishima, Yukio",Seçkin Selvi,"=""975073419X""","=""9789750734199""",2,3.86,Can Yayınları,Paperback,152,2017,1963,2022/09/24,2022/09/22,,,read,,,,1,0
45754981,The Glass Hotel,Emily St. John Mandel,"Mandel, Emily St. John",,"=""0525521143""","=""9780525521143""",0,3.69,Alfred A. Knopf,Hardcover,307,2020,2020,,2022/09/18,to-read,to-read (#106),to-read,,,,0,0
58446227,Sea of Tranquility,Emily St. John Mandel,"Mandel, Emily St. John",,"=""0593321448""","=""9780593321447""",5,4.09,Knopf,Hardcover,259,2022,2022,2022/09/18,2022/09/18,,,read,,,,1,0
44421460,"Before the Coffee Gets Cold (Before the Coffee Gets Cold, #1)",Toshikazu Kawaguchi,"Kawaguchi, Toshikazu",Geoffrey Trousselot,"=""1529029589""","=""9781529029581""",3,3.71,Picador,Paperback,213,2019,2015,2022/09/10,2021/01/02,kindle,kindle (#11),read,,,,1,0
36436070,The Garden of Forking Paths,Jorge Luis Borges,"Borges, Jorge Luis",,"=""""","=""""",4,4.20,PENGUIN UK,Paperback,64,2018,1941,,2018/03/31,,,read,,,,1,0
49631287,The Mountains Sing,Nguyễn Phan Quế Mai,"Mai, Nguyễn Phan Quế",,"=""161620818X""","=""9781616208189""",4,4.32,Algonquin Books,Hardcover,352,2020,2020,2022/09/01,2022/08/21,,,read,,,,1,0
31128359,Tüneldeki Çocuk,Sait Faik Abasıyanık,"Abasıyanık, Sait Faik",,"=""6053328057""","=""9786053328056""",4,4.09,Türkiye İş Bankası Kültür Yayınları,Paperback,120,2016,1955,,2022/05/02,,,read,,,,2,0
40386381,Sessizliğe Hayranlık,Abdulrazak Gurnah,"Gurnah, Abdulrazak",Müge Günay,"=""9750524365""","=""9789750524363""",3,3.99,İletişim Yayıncılık,Paperback,249,2018,1996,2022/08/21,2022/08/11,,,read,,,,1,0
58454876,Yüz Yüze,Chingiz Aitmatov,"Aitmatov, Chingiz","Cengiz Aytmatov, Mehmet Özgül","=""6257303958""","=""9786257303958""",4,3.95,Ketebe Yayınları,Paperback,68,2021,1957,2022/01/01,2022/01/01,,,read,,,,1,0
58504966,Selvi Boylum Al Yazmalım,Chingiz Aitmatov,"Aitmatov, Chingiz","Cengiz Aytmatov, Mehmet Özgül","=""6257303850""","=""9786257303859""",4,4.25,Ketebe Yayınları,Paperback,140,2021,1961,2022/01/08,2022/01/08,,,read,,,,1,0
58903809,Cemile,Chingiz Aitmatov,"Aitmatov, Chingiz","Cengiz Aytmatov, Mehmet Özgül","=""6257303923""","=""9786257303927""",5,3.89,Ketebe Yayınları,Paperback,76,2021,1958,2022/01/02,2022/01/01,,,read,,,,1,0
58767377,Beyaz Gemi,Chingiz Aitmatov,"Aitmatov, Chingiz","Cengiz Aytmatov, Mehmet Özgül","=""6257303885""","=""9786257303880""",4,4.12,Ketebe Yayınevi,Paperback,180,2021,1957,2022/01/27,2022/01/23,,,read,,,,1,0
6294,"Howl’s Moving Castle (Howl’s Moving Castle, #1)",Diana Wynne Jones,"Jones, Diana Wynne",,"=""006441034X""","=""9780064410342""",0,4.29,Harper Trophy,Mass Market Paperback,329,2001,1986,,2022/08/11,to-read,to-read (#105),to-read,,,,0,0
27333,Silent Spring,Rachel Carson,"Carson, Rachel",,"=""0618249060""","=""9780618249060""",0,4.03,Mariner Books,Paperback,378,2022,1962,,2022/08/11,to-read,to-read (#104),to-read,,,,0,0
168668,Catch-22,Joseph Heller,"Heller, Joseph",,"=""0684833395""","=""9780684833392""",0,3.99,Simon & Schuster ,Paperback,453,2004,1961,,2022/08/11,to-read,to-read (#103),to-read,,,,0,0
33602148,I Capture the Castle,Dodie Smith,"Smith, Dodie",Jenny Han,"=""1250146690""","=""9781250146694""",0,4.00,Wednesday Books,Hardcover,390,2017,1948,,2022/08/11,to-read,to-read (#102),to-read,,,,0,0
426504,Ficciones,Jorge Luis Borges,"Borges, Jorge Luis","Anthony Kerrigan, Anthony Bonner","=""0802130305""","=""9780802130303""",0,4.42,Grove Press,Paperback,174,1994,1944,,2022/08/11,to-read,to-read (#101),to-read,,,,0,0
823198,Blackwater,Kerstin Ekman,"Ekman, Kerstin",Joan Tate,"=""0312152477""","=""9780312152475""",0,3.66,Picador,Paperback,448,1996,1993,,2021/06/06,"aarhus, to-read","aarhus (#309), to-read (#100)",to-read,,,,0,0
57799745,The Morning Star,Karl Ove Knausgård,"Knausgård, Karl Ove","Karl Ove Knausgaard, Martin Aitken","=""0399563423""","=""9780399563423""",3,3.93,Penguin Press,Hardcover,666,2021,2020,2022/08/06,2022/08/02,,,read,,,,1,0
27871290,Notre Dame'ın Kamburu,Victor Hugo,"Hugo, Victor",Volkan Yalçıntoklu,"=""6053320102""","=""9786053320104""",4,4.01,Türkiye İş Bankası Kültür Yayınları,Paperback,572,2014,1831,2022/07/17,2022/06/25,,,read,,,,1,0
56597885,"Beautiful World, Where Are You",Sally Rooney,"Rooney, Sally",,"=""0374602603""","=""9780374602604""",2,3.54,"Farrar, Straus and Giroux",Hardcover,356,2021,2021,,2022/06/12,,,read,,,,1,0
34032321,Gün Olur Asra Bedel,Chingiz Aitmatov,"Aitmatov, Chingiz",,"=""""","=""9789754370539""",4,4.34,Otuken Nesriyat,Paperback,413,2016,1980,2022/06/07,2022/06/07,,,read,,,,1,0
58863440,Hikayeler,Orhan Veli Kanık,"Kanık, Orhan Veli",,"=""6057746473""","=""9786057746474""",3,4.03,Alakarga,Paperback,56,2021,2012,2021/08/28,2021/08/26,,,read,,,,1,0
9269235,Dövüş Kulübü,Chuck Palahniuk,"Palahniuk, Chuck",Elif Özsayar,"=""""","=""""",4,4.19,Ayrıntı Yayınları,Paperback,224,2001,1996,,2015/06/02,,,read,,,,1,0
6856379,Medarı Maişet Motoru,Sait Faik Abasıyanık,"Abasıyanık, Sait Faik",,"=""9754940592""","=""9789754940596""",5,3.94,Bilgi Yayınevi,Paperback,224,2000,1944,2022/05/15,2022/05/13,,,read,,,,1,0
18337062,Sarnıç,Sait Faik Abasıyanık,"Abasıyanık, Sait Faik",,"=""605360772X""","=""9786053607724""",4,4.05,Türkiye İş Bankası Kültür Yayınları,Paperback,124,2013,1939,,2022/05/13,,,read,,,,2,0
16095496,Mahalle Kahvesi,Sait Faik Abasıyanık,"Abasıyanık, Sait Faik",,"=""6053607185""","=""9786053607182""",3,4.22,Türkiye İş Bankası Kültür Yayınları,Paperback,137,2012,1950,2022/05/06,2022/05/05,,,read,,,,1,0
49691870,Fifty Words for Rain,Asha Lemmie,"Lemmie, Asha",,"=""1524746363""","=""9781524746360""",3,3.89,Dutton,Hardcover,449,2020,2020,2022/05/01,2022/04/30,,,read,,,,1,0
7113759,Lüzumsuz Adam,Sait Faik Abasıyanık,"Abasıyanık, Sait Faik",,"=""""","=""9789750805127""",4,4.06,Yapı Kredi Yayınları,Paperback,87,2002,1948,,2022/04/30,,,read,,,,1,0
16095498,Son Kuşlar,Sait Faik Abasıyanık,"Abasıyanık, Sait Faik",,"=""6053607193""","=""9786053607199""",4,4.09,Türkiye İş Bankası Kültür Yayınları,Paperback,134,2012,1952,,2022/04/26,,,read,,,,1,0
36809135,Where the Crawdads Sing,Delia Owens,"Owens, Delia",,"=""0735219117""","=""9780735219113""",4,4.39,G.P. Putnam’s Sons,ebook,384,2018,2018,2022/04/26,2022/04/15,,,read,,,,1,0
13357865,Dorian Gray'in Portresi,Oscar Wilde,"Wilde, Oscar",Nihal Yeğinobalı,"=""975070293X""","=""""",5,4.12,Can Yayınları,Paperback,276,2002,1890,2020/11/29,2020/11/27,,,read,,,,1,0
22371990,Semaver,Sait Faik Abasıyanık,"Abasıyanık, Sait Faik",,"=""6053608858""","=""9786053608851""",4,4.05,Türkiye İş Bankası Kültür Yayınları,Paperback,138,2013,1936,,2022/04/24,,,read,,,,1,0
16168868,Kayıp Aranıyor,Sait Faik Abasıyanık,"Abasıyanık, Sait Faik",,"=""6053607460""","=""9786053607465""",3,4.06,Türkiye İş Bankası Kültür Yayınları,Paperback,107,2012,1953,,2022/04/22,,,read,,,,1,0
32983082,Albay Chabert,Honoré de Balzac,"Balzac, Honoré de",,"=""""","=""9789751104113""",2,3.60,MEB Yayınları,Paperback,91,1990,1832,2022/04/19,2022/04/19,,,read,,,,1,0
23113376,Rüya,Arthur Schnitzler,"Schnitzler, Arthur",M. Sami Türk,"=""6056309487""","=""9786056309489""",2,3.76,Alakarga Yayıncılık,Paperback,104,2012,1926,2022/04/17,2022/04/17,,,read,,,,1,0
11670422,Göğü Delen Adam,Erich Scheurmann,"Scheurmann, Erich","Levent Tayla, Tax Ágnes, Erich Scheurmann, Maxine van Eerd-Schenk","=""9755393404""","=""9789755393407""",4,4.00,Ayrıntı Yayınları,Paperback,110,2010,,2022/04/15,2022/04/15,,,read,,,,1,0
59603543,Al Midilli,John Steinbeck,"Steinbeck, John",Bülent O. Doğan,"=""9750531396""","=""9789750531392""",4,3.48,İletişim Yayınları,Paperback,97,2021,1933,2022/04/13,2022/04/12,,,read,,,,1,0
18619684,The Time Traveler’s Wife,Audrey Niffenegger,"Niffenegger, Audrey",,"=""""","=""9781939126016""",4,3.99,Zola Books,ebook,537,2013,2003,2022/04/11,2022/04/12,,,read,,,,1,0
52578297,The Midnight Library,Matt Haig,"Haig, Matt",,"=""""","=""""",4,4.00,Viking,Hardcover,304,2020,2020,2022/03/26,2022/03/24,,,read,,,,1,0
22398555,Tembellik Hakkı,Paul Lafargue,"Lafargue, Paul",Vedat Günyol,"=""""","=""9789755450332""",3,3.63,Telos Yayıncılık ,Paperback,60,2000,1880,,2015/06/04,,,read,,,,1,0
51037541,Abartma Tozu (Ciltli),Şermin Yaşar,"Yaşar, Şermin",Mert Tugen,"=""6056883566""","=""9786056883569""",3,4.42,Taze Kitap,Hardcover,160,2019,,2022/03/20,2022/03/19,,,read,,,,1,0
30421598,Kötü Alışkanlıklara İyi Öneriler,Şermin Çarkacı,"Çarkacı, Şermin",,"=""""","=""""",3,3.82,Elma,,96,2016,,2022/03/13,2022/03/13,,,read,,,,1,0
42165255,Göçüp Gidenler Koleksiyoncusu,Şermin Yaşar,"Yaşar, Şermin",,"=""605095545X""","=""9786050955453""",5,4.26,Doğan Kitap,Paperback,168,2018,2018,2022/03/09,2022/03/09,,,read,,,,1,0
33019287,Dedemin Bakkalı,Şermin Çarkacı,"Çarkacı, Şermin","Şermin Yaşar, Mert Tugen","=""6058422841""","=""9786058422841""",4,4.19,Taze Kitap,Paperback,200,2016,,2022/03/06,2022/03/06,,,read,,,,1,0
31574750,The End of Eddy,Édouard Louis,"Louis, Édouard",Michael Lucey,"=""0374266654""","=""9780374266653""",2,3.92,"Farrar, Straus and Giroux",Hardcover,208,2017,2014,2022/03/05,2022/03/04,,,read,,,,1,0
48643917,Gelirken Ekmek Al,Şermin Yaşar,"Yaşar, Şermin",,"=""6050966532""","=""9786050966534""",5,4.31,Doğan Kitap,Paperback,196,2019,,2022/03/03,2022/03/03,,,read,,,,1,0
56320385,Eşekle Seyahat,Robert Louis Stevenson,"Stevenson, Robert Louis",Derman Gülmez Aydın,"=""6057746139""","=""9786057746139""",2,3.63,Alakarga Sanat Yayınları,Paperback,160,2020,1879,2022/02/26,2022/02/26,,,read,,,,1,0
1135999,Ne Kitapsız Ne Kedisiz,Bilge Karasu,"Karasu, Bilge",,"=""9753420560""","=""9789753420563""",3,3.83,Metis Yayınları,Paperback,94,1994,1994,2022/02/21,2022/02/21,,,read,,,,1,0
8423698,"The Clocks (Hercule Poirot, #39)",Agatha Christie,"Christie, Agatha",,"=""""","=""""",4,3.73,HarperCollins e-books,Kindle Edition,312,2004,1963,2022/02/20,2022/02/19,,,read,,,,1,0
690146,"The Adventure of the Christmas Pudding (Hercule Poirot, #37)",Agatha Christie,"Christie, Agatha",,"=""0007121083""","=""9780007121083""",3,3.77,Harper,Paperback,304,2002,1923,2022/02/17,2022/02/16,,,read,,,,1,0
6251571,"Cat Among the Pigeons (Hercule Poirot, #36)",Agatha Christie,"Christie, Agatha",,"=""""","=""""",2,3.86,William Morrow Paperbacks,Kindle Edition,256,2009,1959,2022/02/13,2022/02/12,,,read,,,,1,0
25649705,Huckleberry Finn'in Maceraları,Mark Twain,"Twain, Mark",Bülent Oral Doğan,"=""6053321192""","=""9786053321194""",4,3.83,Türkiye İş Bankası Kültür Yayınları,Paperback,367,2014,1884,2022/02/09,2022/02/10,,,read,,,,1,0
33640319,Saydam Turp,Mo Yan,"Yan, Mo",Erdem Kurtuldu,"=""9750733681""","=""9789750733680""",3,3.20,Can Yayınları,Paperback,272,2017,2015,2017/05/28,2017/05/24,,,read,,,,1,0
10631512,Elveda Gülsarı,Chingiz Aitmatov,"Aitmatov, Chingiz","Cengiz Aytmatov, Refik Özdek","=""9754371091""","=""""",4,4.28,Ötüken Neşriyat,,228,2009,1966,2022/02/01,2022/02/03,,,read,,,,1,0
10314376,The Prague Cemetery,Umberto Eco,"Eco, Umberto",Richard Dixon,"=""0547577532""","=""9780547577531""",3,3.49,Houghton Mifflin Harcourt,Hardcover,445,2011,2010,2022/01/23,2022/01/15,,,read,,,,1,0
60118446,Toprak Ana,Chingiz Aitmatov,"Aitmatov, Chingiz",,"=""6257303897""","=""""",5,4.33,,,148,,1963,2022/01/12,2022/01/13,,,read,,,,2,0
60070576,Deniz Kıyısında Koşan Ala Köpek,Chingiz Aitmatov,"Aitmatov, Chingiz",,"=""6257303910""","=""""",4,4.26,,Paperback,124,,1977,2022/01/09,2022/01/09,,,read,,,,1,0
16410254,Palto,Nikolai Gogol,"Gogol, Nikolai",,"=""6058667941""","=""9786058667945""",4,4.15,Kolektif Kitap,Paperback,72,2012,1842,2021/12/30,2021/12/31,,,read,,,,1,0
41446875,Bir İdam Mahkumunun Son Günü,Victor Hugo,"Hugo, Victor",Volkan Yalçıntoklu,"=""""","=""9786053609896""",4,3.99,Türkiye İş Bankası Kültür Yayınları,Hardcover,136,2013,1829,2021/12/30,2021/12/27,,,read,,,,1,0
58478790,Bir Katilin Güncesi,Kim Young-ha,"Young-ha, Kim","Özlem Gökçe, Açelya Yavuz","=""605083914X""","=""9786050839142""",4,3.75,Timaş Yayınları,Paperback,144,2021,2019,2021/12/25,2021/12/25,,,read,,,,1,0
31299,"Hickory Dickory Dock (Hercule Poirot, #34)",Agatha Christie,"Christie, Agatha",Hugh Fraser,"=""1572705647""","=""9781572705647""",3,3.77,AudioGO,Audio CD,196,2006,1955,2021/12/23,2021/12/18,,,read,,,,1,0
13498521,Az Şekerli,Sait Faik Abasıyanık,"Abasıyanık, Sait Faik",,"=""6052950072""","=""9786052950074""",4,3.98,Türkiye İş Bankası Kültür Yayınları,Paperback,112,2017,1954,2021/12/17,2021/12/16,,,read,,,,1,0
11413921,Fareler ve İnsanlar,John Steinbeck,"Steinbeck, John",Leylâ Özcengiz,"=""9751409071""","=""9789751412386""",4,3.88,Remzi Kitabevi,Paperback,95,2003,1937,2021/12/13,2021/12/14,,,read,,,,1,0
527744,"After the Funeral (Hercule Poirot, #33)",Agatha Christie,"Christie, Agatha",,"=""0425173909""","=""9780425173909""",3,3.90,Berkley,Paperback,306,2000,1953,2021/12/10,2021/12/05,,,read,,,,1,0
31937963,Human Acts,Han Kang,"Kang, Han",,"=""1846275970""","=""9781846275975""",3,4.21,Granta Books,Paperback,224,2016,2014,2021/11/30,2021/10/24,,,read,,,,1,0
121622,"Mrs. McGinty's Dead (Hercule Poirot, #32)",Agatha Christie,"Christie, Agatha",Hugh Fraser,"=""1572707313""","=""9781572707313""",3,3.85,AudioGO,Audio CD,244,2007,1952,2021/11/28,2021/11/23,,,read,,,,1,0
30593,Pnin,Vladimir Nabokov,"Nabokov, Vladimir",David Lodge,"=""1400041988""","=""9781400041985""",3,3.89,Everyman's Library,Hardcover,184,2004,1957,2021/11/27,2021/11/27,,,read,,,,1,0
359251,"Three Blind Mice and Other Stories (Hercule Poirot, #30; Miss Marple, #2.2)",Agatha Christie,"Christie, Agatha",,"=""""","=""""",3,3.81,Minotaur Books,Mass Market Paperback,288,2001,1950,2021/11/21,2021/11/17,,,read,,,,1,0
909870,"The Witness for the Prosecution and Other Stories (Hercule Poirot, #28)",Agatha Christie,"Christie, Agatha",,"=""0312979738""","=""9780312979737""",3,3.91,St. Martin's Paperbacks,Mass Market Paperback,288,2001,1948,2021/11/15,2021/11/13,,,read,,,,1,0
538608,"The Labors of Hercules (Hercule Poirot, #27)",Agatha Christie,"Christie, Agatha",,"=""0425067858""","=""9780425067857""",3,3.76,Berkley,Paperback,246,1984,1947,2021/11/11,2021/11/11,,,read,,,,1,0
16303,"The Hollow (Hercule Poirot, #26)",Agatha Christie,"Christie, Agatha",,"=""0007121024""","=""9780007121021""",3,3.80,HarperCollins,Paperback,384,2002,1946,2021/11/02,2021/10/28,,,read,,,,1,0
433091,"One, Two, Buckle My Shoe (Hercule Poirot, #23)",Agatha Christie,"Christie, Agatha",,"=""0007120893""","=""9780007120895""",4,3.77,Harper Collins Inc.,Paperback,294,2002,1940,2021/10/28,2021/10/26,,,read,,,,1,0
433035,"Sad Cypress (Hercule Poirot, #22)",Agatha Christie,"Christie, Agatha",,"=""0007120710""","=""9780007120710""",2,3.93,Harpercollins Pb,Paperback,336,2001,1940,2021/10/26,2021/10/12,,,read,,,,1,0
9950485,Adriana Mater,Amin Maalouf,"Maalouf, Amin",Samih Rifat,"=""9750810988""","=""9789750810985""",3,3.37,Yapı Kredi Yayınları,Paperback,98,2006,2006,,2015/06/01,,,read,,,,1,0
15844459,"Beş Küçük Domuz (Hercule Poirot, #25)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""""","=""""",4,4.03,Altın Kitaplar,Paperback,185,2005,1942,,2015/06/02,,,read,,,,1,0
16368,"The Regatta Mystery and Other Stories (Hercule Poirot, #21; Miss Marple, #2.1)",Agatha Christie,"Christie, Agatha",,"=""0425100413""","=""9780425100417""",3,3.87,Berkley,Paperback,214,1984,1939,2021/10/11,2021/10/08,,,read,,,,1,0
16363,"Appointment with Death (Hercule Poirot, #19)",Agatha Christie,"Christie, Agatha",,"=""0007119356""","=""9780007119356""",3,3.87,HarperCollins,Paperback,303,2001,1938,2021/10/06,2021/10/06,,,read,,,,1,0
982149,"Murder in the Mews (Hercule Poirot, #16)",Agatha Christie,"Christie, Agatha",,"=""0007120885""","=""9780007120888""",3,3.78,Harpercollins,Paperback,378,2002,1932,2021/10/01,2021/10/02,,,read,,,,1,0
16360,"Murder in Mesopotamia (Hercule Poirot, #14)",Agatha Christie,"Christie, Agatha",,"=""0007113803""","=""9780007113804""",3,3.93,Harper,Paperback,264,2001,1936,2021/09/28,2021/09/25,,,read,,,,1,0
11998522,The Fall of the King,Johannes V. Jensen,"Jensen, Johannes V.",Alan G. Bower,"=""0816677549""","=""9780816677542""",3,3.72,Univ Of Minnesota Press,Paperback,274,2012,1900,2021/09/25,2021/09/13,aarhus,aarhus (#310),read,,,,1,0
15823397,Genç Werther'in Acıları,Johann Wolfgang von Goethe,"Goethe, Johann Wolfgang von",Mahmure Kahraman,"=""""","=""9786053603511""",4,3.69,Türkiye İş Bankası Kültür Yayınları,Paperback,132,2011,1774,2021/09/23,2021/09/23,,,read,,,,1,0
9684581,Gulliver'in Gezileri,Jonathan Swift,"Swift, Jonathan",İrfan Şahinbaş,"=""""","=""9789754589597""",5,3.58,Türkiye İş Bankası Kültür Yayınları,Paperback,328,2014,1726,2021/09/19,2021/09/12,,,read,,,,1,0
18740233,Zincire Vurulmuş Prometheus,Aeschylus,"Aeschylus, Aeschylus","Azra Erhat, Sabahattin Eyüboğlu","=""9754582068""","=""9789754582062""",3,3.93,Türkiye İş Bankası Kültür Yayınları ,Paperback,96,2013,-480,2021/09/11,2021/09/12,,,read,,,,1,0
30284575,Siyah İnci,Anna Sewell,"Sewell, Anna",Ayşe Berktay Mirzaoğlu,"=""6053327522""","=""9786053327523""",4,3.99,Türkiye İş Bankası Kültür Yayınları,Hardcover,248,2016,1877,2021/09/09,2021/09/09,,,read,,,,1,0
565273,"The Under Dog and Other Stories (Hercule Poirot, #31)",Agatha Christie,"Christie, Agatha",,"=""0440192285""","=""9780440192282""",4,3.73,Dell Pub Co,Paperback,192,1975,1951,2021/09/08,2021/09/07,,,read,,,,1,0
140354,"Double Sin and Other Stories (Hercule Poirot, #38)",Agatha Christie,"Christie, Agatha",,"=""0312981678""","=""9780312981679""",2,3.74,Minotaur Books,Mass Market Paperback,288,2002,1961,2021/08/31,2021/08/29,,,read,,,,1,0
15840018,Üç Silahşor,Alexandre Dumas,"Dumas, Alexandre",Volkan Yalçıntoklu,"=""9944886254""","=""9789944886253""",4,4.09,Türkiye İş Bankası Kültür Yayınları,Paperback,755,2009,1844,2021/08/26,2021/08/12,,,read,,,,1,0
43340543,Ağaçlar,Hermann Hesse,"Hesse, Hermann",Zehra Aksu Yılmazer,"=""6052205253""","=""9786052205259""",4,3.97,Kolektif Kitap,Paperback,104,2018,1984,2021/08/08,2021/08/07,,,read,,,,1,0
17181673,Hard-Boiled Wonderland and the End of the World,Haruki Murakami,"Murakami, Haruki",Alfred Birnbaum,"=""0099448785""","=""9780099448785""",2,4.13,Vintage,Paperback,400,2001,1985,2021/08/07,2018/01/08,aarhus,aarhus (#19),read,,,,1,0
215492,"Lord Edgware Dies (Hercule Poirot, #9)",Agatha Christie,"Christie, Agatha",,"=""0002314576""","=""9780002314572""",4,3.94,Collins for the Crime Club ,Paperback,219,1977,1933,2021/07/28,2021/07/26,,,read,,,,1,0
645754,"Black Coffee: A Mystery Play in Three Acts (Hercule Poirot, #7)",Agatha Christie,"Christie, Agatha",,"=""0573618852""","=""9780573618857""",3,3.65,"Samuel French, Inc.",Paperback,142,2010,1930,2021/07/25,2021/07/24,,,read,,,,1,0
477597,"Poirot Investigates (Hercule Poirot, #3)",Agatha Christie,"Christie, Agatha",,"=""0007120702""","=""9780007120703""",4,3.93,Harper,Paperback,265,2001,1924,2021/07/23,2021/07/22,,,read,,,,1,0
13630966,Köşeye Kıstırmak,Paul Auster,"Auster, Paul","Paul Benjamin, Seçkin Selvi","=""9755109277""","=""9789755109275""",3,3.49,Can Yayınları,Paperback,248,2017,1978,,2015/06/15,,,read,,,,1,0
16344,"Dumb Witness (Hercule Poirot, #17)",Agatha Christie,"Christie, Agatha",,"=""0007120796""","=""9780007120796""",4,3.90,HarperCollins,Paperback,317,2002,1937,2021/07/20,2021/07/19,,,read,,,,1,0
11490104,Uyuyamadığım / Düş Kovalayan,Atilla Atalay,"Atalay, Atilla",,"=""9754705585""","=""9789754705584""",3,4.16,İletişim Yayınları,Paperback,318,1999,1991,2021/07/09,2021/07/02,,,read,,,,1,0
13578155,Yürümek • Evet,Thomas Bernhard,"Bernhard, Thomas",Sezer Duru,"=""""","=""""",0,3.96,Yapı Kredi Yayınları,Paperback,195,2012,1971,,2018/01/08,"to-read, aarhus","to-read (#10), aarhus (#13)",to-read,,,,0,0
38619400,Vennerne i Drømmeskoven,Ulf Stark,"Stark, Ulf",Sara Nilsson Bergman,"=""""","=""""",0,3.66,IKEA,Hardcover,31,,2015,,2020/10/08,"aarhus, to-read, bebecik","aarhus (#292), to-read (#79), bebecik (#21)",to-read,,,,0,0
